#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIRMASS
82	fl.debias.st.0859.TIC184733148.01.fits	2459501.881658	0.056931	0.000086	1.024780
83	fl.debias.st.0860.TIC184733148.01.fits	2459501.882271	0.056984	0.000086	1.025464
84	fl.debias.st.0861.TIC184733148.01.fits	2459501.882884	0.057067	0.000086	1.026158
85	fl.debias.st.0862.TIC184733148.01.fits	2459501.883498	0.056989	0.000086	1.026865
86	fl.debias.st.0863.TIC184733148.01.fits	2459501.884111	0.057122	0.000086	1.027582
87	fl.debias.st.0864.TIC184733148.01.fits	2459501.884725	0.057121	0.000086	1.028311
88	fl.debias.st.0865.TIC184733148.01.fits	2459501.885350	0.056875	0.000086	1.029065
89	fl.debias.st.0866.TIC184733148.01.fits	2459501.885963	0.056959	0.000086	1.029817
90	fl.debias.st.0867.TIC184733148.01.fits	2459501.886577	0.056827	0.000086	1.030581
91	fl.debias.st.0868.TIC184733148.01.fits	2459501.887190	0.056903	0.000086	1.031356
92	fl.debias.st.0869.TIC184733148.01.fits	2459501.887815	0.057067	0.000086	1.032158
93	fl.debias.st.0870.TIC184733148.01.fits	2459501.888429	0.056911	0.000086	1.032956
94	fl.debias.st.0871.TIC184733148.01.fits	2459501.889054	0.056899	0.000086	1.033782
95	fl.debias.st.0872.TIC184733148.01.fits	2459501.889656	0.056963	0.000086	1.034588
96	fl.debias.st.0873.TIC184733148.01.fits	2459501.890281	0.057070	0.000086	1.035438
97	fl.debias.st.0874.TIC184733148.01.fits	2459501.890894	0.057029	0.000086	1.036284
98	fl.debias.st.0875.TIC184733148.01.fits	2459501.891507	0.057003	0.000086	1.037141
99	fl.debias.st.0876.TIC184733148.01.fits	2459501.892121	0.057008	0.000086	1.038010
100	fl.debias.st.0877.TIC184733148.01.fits	2459501.892734	0.056866	0.000086	1.038892
101	fl.debias.st.0878.TIC184733148.01.fits	2459501.893359	0.057060	0.000086	1.039802
102	fl.debias.st.0879.TIC184733148.01.fits	2459501.893973	0.056927	0.000086	1.040708
103	fl.debias.st.0880.TIC184733148.01.fits	2459501.894586	0.057084	0.000086	1.041625
104	fl.debias.st.0881.TIC184733148.01.fits	2459501.895200	0.056971	0.000086	1.042555
105	fl.debias.st.0882.TIC184733148.01.fits	2459501.895813	0.056915	0.000086	1.043497
106	fl.debias.st.0883.TIC184733148.01.fits	2459501.896438	0.056908	0.000086	1.044469
107	fl.debias.st.0884.TIC184733148.01.fits	2459501.897040	0.057030	0.000086	1.045417
108	fl.debias.st.0885.TIC184733148.01.fits	2459501.897665	0.056676	0.000086	1.046414
109	fl.debias.st.0886.TIC184733148.01.fits	2459501.898278	0.056738	0.000086	1.047405
110	fl.debias.st.0887.TIC184733148.01.fits	2459501.898892	0.056842	0.000086	1.048409
111	fl.debias.st.0888.TIC184733148.01.fits	2459501.899517	0.056921	0.000086	1.049444
112	fl.debias.st.0889.TIC184733148.01.fits	2459501.900130	0.056974	0.000086	1.050473
113	fl.debias.st.0890.TIC184733148.01.fits	2459501.900744	0.056822	0.000087	1.051514
